Severity,Start_Time,Weather_Condition,Visibility(mi),Precipitation(in),Sunrise_Sunset,Start_Lat,Start_Lng,State
3,2022-08-09 13:00:00,Cloudy,3.3,0.2,Day,40.769413,-80.297984,GA
4,2022-08-09 14:00:00,Thunderstorm,0.57,1.69,Night,30.286724,-75.46304,GA
4,2022-08-09 15:00:00,Rain,3.32,1.29,Day,26.569781,-84.072823,MI
1,2022-08-09 16:00:00,Rain,3.17,0.06,Day,43.599821,-97.670672,IL
3,2022-08-09 17:00:00,Clear,8.95,1.43,Day,30.255113,-109.395266,OH
3,2022-08-09 18:00:00,Snow,9.69,1.72,Day,46.337604,-99.759663,FL
4,2022-08-09 19:00:00,Fog,1.17,1.32,Day,28.114847,-108.869627,NY
2,2022-08-09 20:00:00,Cloudy,4.98,0.06,Night,39.79275,-88.156706,OH
4,2022-08-09 21:00:00,Cloudy,5.71,1.72,Night,41.612041,-76.725795,IL
2,2022-08-09 22:00:00,Clear,1.38,1.46,Night,40.784858,-94.426864,FL
3,2022-08-09 23:00:00,Cloudy,4.09,0.76,Day,32.584716,-122.295471,MI
4,2022-08-10 00:00:00,Snow,3.51,0.66,Day,46.012565,-69.554831,OH
1,2022-08-10 01:00:00,Clear,5.59,0.96,Night,43.475328,-107.637243,FL
4,2022-08-10 02:00:00,Snow,6.78,1.73,Day,37.244952,-71.04389,MI
3,2022-08-10 03:00:00,Clear,7.18,0.5,Day,39.479033,-77.02897,GA
1,2022-08-10 04:00:00,Cloudy,1.8,0.2,Day,38.592909,-100.625618,OH
1,2022-08-10 05:00:00,Clear,8.22,1.73,Day,47.720766,-121.654478,NY
2,2022-08-10 06:00:00,Rain,6.95,0.05,Night,46.513918,-69.08547,CA
1,2022-08-10 07:00:00,Fog,8.95,1.82,Night,30.651935,-86.115834,IL
1,2022-08-10 08:00:00,Cloudy,4.77,0.61,Night,31.306235,-110.270415,PA
4,2022-08-10 09:00:00,Thunderstorm,8.99,1.02,Day,48.554514,-93.521364,NC
3,2022-08-10 10:00:00,Fog,8.72,0.26,Night,30.677457,-87.51314,MI
2,2022-08-10 11:00:00,Cloudy,4.66,1.8,Day,47.883504,-111.6271,IL
4,2022-08-10 12:00:00,Fog,4.12,1.5,Night,40.594089,-119.481111,CA
1,2022-08-10 13:00:00,Rain,9.36,1.85,Night,26.202627,-109.219533,FL
1,2022-08-10 14:00:00,Fog,7.29,1.37,Day,33.057453,-122.191443,TX
2,2022-08-10 15:00:00,Clear,9.32,0.37,Night,36.427698,-120.870796,FL
3,2022-08-10 16:00:00,Fog,8.07,0.62,Day,44.994229,-115.761482,CA
2,2022-08-10 17:00:00,Cloudy,6.29,0.97,Night,32.88605,-115.654024,TX
4,2022-08-10 18:00:00,Thunderstorm,1.6,1.21,Night,32.453879,-110.370856,GA
2,2022-08-10 19:00:00,Thunderstorm,3.27,1.85,Night,47.086318,-69.691675,FL
1,2022-08-10 20:00:00,Snow,9.7,0.77,Night,26.896824,-91.026619,NC
4,2022-08-10 21:00:00,Fog,3.53,1.41,Night,38.236509,-100.072194,NY
1,2022-08-10 22:00:00,Thunderstorm,1.39,1.92,Night,37.101742,-91.73582,TX
3,2022-08-10 23:00:00,Fog,7.22,0.3,Day,26.376034,-124.663018,OH
1,2022-08-11 00:00:00,Thunderstorm,7.47,1.73,Night,27.106221,-72.209932,NC
1,2022-08-11 01:00:00,Fog,3.21,0.84,Night,34.167218,-93.593525,PA
2,2022-08-11 02:00:00,Cloudy,3.33,1.46,Day,28.219869,-98.352611,CA
1,2022-08-11 03:00:00,Fog,4.95,0.59,Day,36.473726,-69.445486,NC
4,2022-08-11 04:00:00,Cloudy,0.71,0.67,Night,39.613333,-81.905923,NC
4,2022-08-11 05:00:00,Cloudy,8.0,0.05,Night,41.59352,-105.09217,OH
3,2022-08-11 06:00:00,Snow,3.51,1.94,Day,38.115282,-69.766709,CA
4,2022-08-11 07:00:00,Thunderstorm,8.61,1.63,Night,34.11184,-74.73214,NY
2,2022-08-11 08:00:00,Clear,8.12,0.19,Night,28.114207,-68.68251,CA
3,2022-08-11 09:00:00,Cloudy,6.78,2.0,Night,30.93965,-119.322788,FL
4,2022-08-11 10:00:00,Thunderstorm,3.59,1.21,Day,35.06612,-68.638192,OH
2,2022-08-11 11:00:00,Rain,5.41,1.71,Night,47.178748,-92.969913,CA
4,2022-08-11 12:00:00,Fog,4.73,0.13,Day,29.862414,-85.33931,GA
4,2022-08-11 13:00:00,Rain,3.72,0.78,Night,34.920262,-112.477905,MI
1,2022-08-11 14:00:00,Fog,8.56,1.34,Day,42.575413,-116.716312,NY
4,2022-08-11 15:00:00,Snow,5.09,0.21,Day,41.92488,-120.316138,NY
4,2022-08-11 16:00:00,Cloudy,8.41,0.98,Night,48.174222,-100.083528,CA
2,2022-08-11 17:00:00,Clear,1.5,0.89,Day,29.581631,-111.940381,PA
2,2022-08-11 18:00:00,Cloudy,1.84,0.43,Day,25.396471,-120.184248,GA
1,2022-08-11 19:00:00,Fog,9.78,0.6,Night,32.735758,-68.651094,GA
4,2022-08-11 20:00:00,Clear,6.08,1.93,Day,28.592623,-81.729911,OH
1,2022-08-11 21:00:00,Cloudy,5.34,0.58,Day,38.163257,-94.446584,OH
4,2022-08-11 22:00:00,Clear,5.47,0.43,Day,46.570697,-81.142499,GA
3,2022-08-11 23:00:00,Fog,2.55,1.07,Day,41.517444,-88.923968,GA
3,2022-08-12 00:00:00,Snow,7.33,1.34,Night,28.259173,-114.496077,CA
1,2022-08-12 01:00:00,Snow,1.31,1.45,Night,27.786161,-87.62725,TX
1,2022-08-12 02:00:00,Cloudy,5.95,1.51,Night,46.874796,-84.820276,MI
1,2022-08-12 03:00:00,Rain,5.92,0.07,Day,36.702629,-110.98922,GA
2,2022-08-12 04:00:00,Fog,9.18,0.79,Night,47.168152,-106.111466,CA
2,2022-08-12 05:00:00,Cloudy,5.5,1.55,Day,42.669225,-102.385261,NC
2,2022-08-12 06:00:00,Cloudy,1.8,1.81,Night,48.840363,-89.449748,NC
1,2022-08-12 07:00:00,Snow,5.94,1.2,Day,45.909466,-117.518329,MI
4,2022-08-12 08:00:00,Clear,1.37,0.1,Night,34.941093,-81.134791,TX
3,2022-08-12 09:00:00,Fog,2.44,0.79,Day,43.197468,-104.584568,IL
1,2022-08-12 10:00:00,Clear,0.8,0.15,Day,36.309476,-84.185415,NY
2,2022-08-12 11:00:00,Thunderstorm,5.38,1.5,Day,30.593735,-69.959644,MI
2,2022-08-12 12:00:00,Thunderstorm,1.3,0.13,Day,30.784702,-73.677396,OH
1,2022-08-12 13:00:00,Fog,4.96,0.37,Night,34.535731,-81.482713,TX
1,2022-08-12 14:00:00,Rain,9.36,0.83,Day,27.675189,-113.593708,MI
2,2022-08-12 15:00:00,Thunderstorm,7.34,0.93,Day,29.266391,-81.807612,CA
4,2022-08-12 16:00:00,Snow,1.24,0.81,Day,37.014608,-87.488425,NC
2,2022-08-12 17:00:00,Rain,2.63,0.93,Night,47.894139,-79.419737,NC
2,2022-08-12 18:00:00,Cloudy,6.9,1.43,Night,38.864472,-73.739979,NC
1,2022-08-12 19:00:00,Thunderstorm,9.0,0.74,Night,34.803922,-106.622968,PA
4,2022-08-12 20:00:00,Snow,0.81,1.1,Day,30.824808,-86.98606,FL
2,2022-08-12 21:00:00,Cloudy,8.22,0.61,Day,29.701631,-108.766847,IL
2,2022-08-12 22:00:00,Rain,5.84,0.71,Night,40.801769,-104.569189,MI
3,2022-08-12 23:00:00,Fog,5.69,1.23,Day,45.359808,-94.281972,CA
1,2022-08-13 00:00:00,Cloudy,9.6,0.98,Night,34.572542,-99.38436,MI
3,2022-08-13 01:00:00,Clear,7.6,1.45,Day,38.215817,-89.562794,GA
3,2022-08-13 02:00:00,Fog,8.58,1.12,Day,41.961442,-80.233073,MI
2,2022-08-13 03:00:00,Fog,3.86,1.61,Night,26.399094,-89.303819,NY
1,2022-08-13 04:00:00,Rain,5.77,0.89,Day,33.421529,-67.781771,TX
4,2022-08-13 05:00:00,Rain,6.35,0.98,Day,42.514069,-81.450919,NY
2,2022-08-13 06:00:00,Snow,3.56,1.34,Day,41.430857,-66.884302,CA
4,2022-08-13 07:00:00,Snow,5.92,0.44,Night,26.280345,-81.136997,MI
4,2022-08-13 08:00:00,Clear,2.75,0.77,Day,30.707644,-95.032787,MI
1,2022-08-13 09:00:00,Fog,1.86,1.25,Day,41.318973,-100.75066,GA
3,2022-08-13 10:00:00,Clear,4.05,0.06,Day,31.513985,-81.596037,IL
1,2022-08-13 11:00:00,Clear,7.52,0.87,Day,44.545847,-84.459661,CA
4,2022-08-13 12:00:00,Rain,9.2,1.2,Night,25.708117,-85.542882,CA
2,2022-08-13 13:00:00,Clear,4.85,1.93,Night,29.568329,-82.414753,TX
4,2022-08-13 14:00:00,Clear,6.61,1.75,Night,31.751512,-73.541845,OH
2,2022-08-13 15:00:00,Cloudy,1.48,0.56,Day,47.206956,-111.562142,TX
2,2022-08-13 16:00:00,Snow,9.09,1.01,Night,44.111655,-91.671211,FL
1,2022-08-13 17:00:00,Snow,5.9,0.11,Night,46.219482,-89.40523,NC
4,2022-08-13 18:00:00,Fog,7.91,0.48,Day,35.5715,-107.721447,CA
3,2022-08-13 19:00:00,Snow,8.05,1.55,Day,44.74149,-66.710973,NC
4,2022-08-13 20:00:00,Thunderstorm,2.94,0.25,Day,45.483846,-78.653263,IL
4,2022-08-13 21:00:00,Fog,5.53,0.52,Night,34.598964,-106.0453,NC
3,2022-08-13 22:00:00,Cloudy,9.62,1.89,Day,48.867084,-103.852373,MI
1,2022-08-13 23:00:00,Snow,1.35,1.65,Night,45.429727,-82.622769,GA
4,2022-08-14 00:00:00,Cloudy,6.99,1.56,Day,48.378327,-124.321888,OH
4,2022-08-14 01:00:00,Snow,9.64,1.73,Night,45.795931,-97.62162,MI
2,2022-08-14 02:00:00,Snow,3.36,1.5,Day,43.628887,-104.756453,OH
4,2022-08-14 03:00:00,Cloudy,8.68,0.24,Day,47.652253,-74.613825,IL
3,2022-08-14 04:00:00,Clear,9.37,1.03,Night,35.075662,-78.3136,GA
2,2022-08-14 05:00:00,Clear,7.6,0.89,Day,43.800002,-105.406281,NC
1,2022-08-14 06:00:00,Clear,2.7,0.62,Night,30.109389,-73.976978,GA
2,2022-08-14 07:00:00,Thunderstorm,3.67,1.67,Day,42.587053,-71.0976,NC
3,2022-08-14 08:00:00,Clear,0.84,0.93,Night,43.848479,-92.404928,PA
3,2022-08-14 09:00:00,Snow,8.4,0.12,Night,42.196586,-115.605017,FL
2,2022-08-14 10:00:00,Rain,8.57,0.55,Day,45.395514,-79.550643,NY
1,2022-08-14 11:00:00,Cloudy,6.51,0.46,Day,34.920051,-106.15869,NY
2,2022-08-14 12:00:00,Rain,3.85,1.77,Day,38.074435,-93.890398,NC
1,2022-08-14 13:00:00,Thunderstorm,1.23,1.29,Night,25.256018,-122.310269,NC
2,2022-08-14 14:00:00,Rain,7.65,1.12,Night,28.505276,-95.494665,CA
3,2022-08-14 15:00:00,Fog,7.4,1.01,Night,40.460654,-102.564393,PA
4,2022-08-14 16:00:00,Clear,9.17,1.3,Night,38.495613,-84.522148,TX
4,2022-08-14 17:00:00,Thunderstorm,7.44,1.51,Night,29.73598,-122.593763,PA
1,2022-08-14 18:00:00,Snow,8.37,1.11,Night,30.843155,-88.128217,PA
1,2022-08-14 19:00:00,Clear,7.59,1.88,Night,33.257973,-79.454592,FL
1,2022-08-14 20:00:00,Clear,6.49,1.95,Day,42.193953,-124.246089,NY
3,2022-08-14 21:00:00,Rain,4.56,1.99,Night,39.633198,-80.752163,OH
2,2022-08-14 22:00:00,Fog,9.07,1.34,Day,26.66971,-117.317962,MI
3,2022-08-14 23:00:00,Clear,6.68,1.87,Night,43.23854,-83.814689,NY
4,2022-08-15 00:00:00,Cloudy,4.28,0.81,Night,31.30383,-98.138694,FL
1,2022-08-15 01:00:00,Cloudy,1.29,1.72,Night,41.122232,-92.432513,MI
2,2022-08-15 02:00:00,Clear,3.26,1.82,Day,27.960708,-105.096512,NY
4,2022-08-15 03:00:00,Rain,5.67,1.81,Night,48.950111,-110.517482,TX
4,2022-08-15 04:00:00,Rain,3.12,1.66,Night,26.928044,-120.808206,CA
4,2022-08-15 05:00:00,Snow,2.6,0.81,Night,42.801617,-73.983291,PA
3,2022-08-15 06:00:00,Thunderstorm,5.51,0.32,Day,37.991929,-88.984676,NC
1,2022-08-15 07:00:00,Thunderstorm,2.11,0.67,Day,27.062541,-67.01485,NC
4,2022-08-15 08:00:00,Thunderstorm,8.1,1.53,Night,25.643451,-74.823338,CA
1,2022-08-15 09:00:00,Fog,5.1,0.47,Night,33.703977,-73.691637,CA
3,2022-08-15 10:00:00,Rain,5.95,0.96,Night,44.253374,-89.726869,GA
4,2022-08-15 11:00:00,Snow,1.9,1.13,Day,25.98763,-120.22438,OH
3,2022-08-15 12:00:00,Cloudy,3.58,1.21,Night,41.905568,-71.109621,OH
3,2022-08-15 13:00:00,Thunderstorm,4.4,1.87,Night,40.729031,-118.044712,NC
1,2022-08-15 14:00:00,Cloudy,8.18,1.32,Night,31.372904,-94.488385,PA
4,2022-08-15 15:00:00,Cloudy,7.82,1.57,Day,26.859809,-74.445511,GA
3,2022-08-15 16:00:00,Clear,2.62,1.16,Night,46.967727,-97.127927,OH
4,2022-08-15 17:00:00,Fog,6.35,1.67,Night,32.208395,-115.225449,TX
1,2022-08-15 18:00:00,Snow,2.81,0.53,Day,27.673198,-102.981386,TX
3,2022-08-15 19:00:00,Fog,9.89,0.42,Night,41.35641,-66.685146,NY
1,2022-08-15 20:00:00,Clear,9.55,1.85,Night,30.200349,-66.014208,CA
4,2022-08-15 21:00:00,Snow,5.85,1.39,Night,36.415138,-83.060736,MI
4,2022-08-15 22:00:00,Snow,7.14,1.34,Day,26.209733,-72.608454,PA
1,2022-08-15 23:00:00,Rain,8.11,0.93,Day,48.831615,-122.391803,PA
2,2022-08-16 00:00:00,Fog,7.35,0.75,Night,35.742907,-108.717677,CA
3,2022-08-16 01:00:00,Fog,7.15,1.11,Day,48.97864,-103.231387,PA
4,2022-08-16 02:00:00,Rain,9.61,0.24,Night,34.256197,-124.292139,NY
4,2022-08-16 03:00:00,Cloudy,6.17,0.91,Night,33.348461,-102.759268,MI
3,2022-08-16 04:00:00,Clear,6.54,0.91,Day,46.949736,-119.511136,PA
1,2022-08-16 05:00:00,Fog,8.57,1.08,Day,32.90718,-94.472851,NY
1,2022-08-16 06:00:00,Rain,6.86,1.27,Day,35.368133,-124.739261,NC
1,2022-08-16 07:00:00,Snow,7.46,1.91,Night,26.87465,-109.043457,NC
2,2022-08-16 08:00:00,Thunderstorm,2.72,1.3,Night,47.931097,-73.889279,FL
2,2022-08-16 09:00:00,Rain,4.03,1.77,Night,27.04363,-112.429575,FL
4,2022-08-16 10:00:00,Thunderstorm,1.9,1.11,Night,43.508438,-121.174238,FL
1,2022-08-16 11:00:00,Cloudy,5.3,1.25,Day,37.926769,-110.265884,OH
3,2022-08-16 12:00:00,Clear,4.83,0.14,Night,26.473723,-76.174036,CA
4,2022-08-16 13:00:00,Thunderstorm,9.97,0.27,Day,25.040892,-90.355946,NY
3,2022-08-16 14:00:00,Cloudy,6.31,1.16,Night,47.453287,-90.421612,NC
4,2022-08-16 15:00:00,Thunderstorm,7.97,0.79,Night,42.812162,-124.966133,GA
2,2022-08-16 16:00:00,Snow,3.67,1.6,Day,41.47447,-97.143078,FL
4,2022-08-16 17:00:00,Snow,8.4,1.09,Day,35.525357,-109.328536,GA
2,2022-08-16 18:00:00,Snow,6.34,1.76,Night,30.726731,-105.163668,IL
4,2022-08-16 19:00:00,Snow,7.12,1.94,Day,41.316714,-89.677488,MI
1,2022-08-16 20:00:00,Rain,3.3,0.3,Night,39.599226,-73.413953,FL
3,2022-08-16 21:00:00,Snow,5.71,0.79,Night,42.432213,-114.282243,NC
1,2022-08-16 22:00:00,Snow,6.52,1.33,Night,33.77902,-79.674901,MI
4,2022-08-16 23:00:00,Rain,6.1,0.61,Night,48.68617,-122.114772,OH
4,2022-08-17 00:00:00,Snow,9.19,0.53,Day,26.608208,-105.722979,GA
4,2022-08-17 01:00:00,Cloudy,9.03,1.63,Day,26.912839,-112.084151,MI
2,2022-08-17 02:00:00,Cloudy,9.72,1.96,Day,47.00502,-70.980545,TX
3,2022-08-17 03:00:00,Fog,6.84,1.55,Day,40.544954,-114.498124,FL
3,2022-08-17 04:00:00,Cloudy,9.73,1.05,Night,32.832018,-90.860717,OH
4,2022-08-17 05:00:00,Clear,8.41,0.89,Night,43.286866,-115.277793,TX
4,2022-08-17 06:00:00,Clear,3.07,1.08,Day,35.866561,-97.064461,IL
2,2022-08-17 07:00:00,Clear,4.56,0.93,Day,25.506916,-100.609406,OH
1,2022-08-17 08:00:00,Rain,2.76,1.01,Day,40.626488,-122.559926,IL
1,2022-08-17 09:00:00,Cloudy,0.54,0.41,Night,30.834686,-76.273812,PA
3,2022-08-17 10:00:00,Clear,2.29,1.81,Day,27.768043,-78.97335,NC
2,2022-08-17 11:00:00,Fog,0.54,1.51,Night,30.406556,-108.606356,FL
4,2022-08-17 12:00:00,Rain,7.34,1.36,Day,36.427789,-88.774287,PA
3,2022-08-17 13:00:00,Fog,4.54,1.9,Day,26.196554,-103.602495,PA
2,2022-08-17 14:00:00,Cloudy,3.47,0.57,Night,46.195657,-79.615599,GA
1,2022-08-17 15:00:00,Snow,7.74,0.16,Night,38.438032,-84.143417,GA
2,2022-08-17 16:00:00,Fog,8.41,1.65,Day,32.031908,-119.662448,CA
1,2022-08-17 17:00:00,Snow,9.77,2.0,Day,41.488116,-75.192898,IL
2,2022-08-17 18:00:00,Rain,6.6,1.16,Night,44.301676,-114.41386,IL
3,2022-08-17 19:00:00,Fog,4.88,0.12,Night,39.734191,-114.727528,MI
1,2022-08-17 20:00:00,Fog,3.4,1.56,Night,29.859872,-81.708934,TX
3,2022-08-17 21:00:00,Thunderstorm,2.61,0.15,Night,27.646922,-114.188187,PA
3,2022-08-17 22:00:00,Rain,2.52,1.08,Night,45.637593,-117.77858,IL
1,2022-08-17 23:00:00,Rain,4.39,0.56,Day,30.632498,-105.200613,FL
1,2022-08-18 00:00:00,Clear,9.92,1.83,Night,25.481978,-75.515964,CA
4,2022-08-18 01:00:00,Cloudy,0.51,0.9,Day,40.429651,-114.568283,NC
4,2022-08-18 02:00:00,Fog,2.37,1.8,Night,28.669248,-104.994693,TX
4,2022-08-18 03:00:00,Fog,2.29,0.6,Night,48.783276,-108.111017,NY
3,2022-08-18 04:00:00,Rain,7.31,0.77,Day,45.87354,-103.992409,NC
3,2022-08-18 05:00:00,Rain,3.85,1.89,Day,39.602697,-82.857964,NC
4,2022-08-18 06:00:00,Cloudy,4.84,0.4,Night,45.012775,-101.077531,GA
3,2022-08-18 07:00:00,Rain,1.91,1.16,Night,36.292857,-80.184976,NY
3,2022-08-18 08:00:00,Snow,4.35,0.78,Night,43.92367,-87.216215,CA
1,2022-08-18 09:00:00,Snow,1.48,1.55,Day,40.516805,-103.695148,OH
1,2022-08-18 10:00:00,Thunderstorm,5.56,0.26,Day,25.687472,-99.497794,TX
3,2022-08-18 11:00:00,Snow,1.43,0.87,Night,47.770184,-83.48626,GA
4,2022-08-18 12:00:00,Snow,8.01,1.4,Day,45.66207,-93.449431,MI
2,2022-08-18 13:00:00,Cloudy,5.88,0.81,Night,47.881777,-73.76793,MI
4,2022-08-18 14:00:00,Fog,7.38,0.12,Day,42.552782,-69.942178,TX
2,2022-08-18 15:00:00,Snow,4.48,1.41,Night,34.889462,-82.655268,MI
4,2022-08-18 16:00:00,Thunderstorm,4.12,1.01,Night,29.967645,-66.63678,FL
1,2022-08-18 17:00:00,Rain,1.43,0.02,Night,29.319912,-89.80433,IL
3,2022-08-18 18:00:00,Snow,5.48,1.23,Day,28.47799,-122.649983,NY
3,2022-08-18 19:00:00,Thunderstorm,5.39,1.84,Night,30.294631,-95.213729,TX
1,2022-08-18 20:00:00,Cloudy,4.95,0.22,Night,38.215264,-111.429453,CA
2,2022-08-18 21:00:00,Rain,7.53,1.18,Day,41.409882,-105.310922,FL
2,2022-08-18 22:00:00,Thunderstorm,8.41,1.46,Day,32.537357,-96.085867,NY
2,2022-08-18 23:00:00,Snow,7.63,0.14,Night,38.169927,-107.592003,NC
1,2022-08-19 00:00:00,Fog,1.87,0.05,Night,33.190064,-106.732323,NC
2,2022-08-19 01:00:00,Rain,6.41,0.93,Night,41.716239,-101.281036,PA
1,2022-08-19 02:00:00,Rain,1.26,1.58,Night,48.723669,-108.099016,PA
4,2022-08-19 03:00:00,Fog,7.1,0.32,Day,41.536407,-114.999441,OH
4,2022-08-19 04:00:00,Rain,4.13,1.67,Night,26.416734,-79.831945,GA
1,2022-08-19 05:00:00,Snow,1.76,1.31,Day,36.453639,-101.682506,FL
3,2022-08-19 06:00:00,Rain,8.69,0.66,Night,43.4893,-75.926319,PA
4,2022-08-19 07:00:00,Snow,6.33,1.03,Night,38.013799,-72.919698,OH
2,2022-08-19 08:00:00,Fog,3.87,1.93,Night,47.825513,-80.693154,TX
1,2022-08-19 09:00:00,Clear,0.79,0.43,Day,26.31452,-101.596283,NC
2,2022-08-19 10:00:00,Fog,5.6,1.0,Day,31.987733,-82.441995,FL
2,2022-08-19 11:00:00,Snow,9.27,1.25,Day,30.297235,-115.84199,OH
3,2022-08-19 12:00:00,Cloudy,6.17,0.28,Night,43.422933,-85.99417,NC
2,2022-08-19 13:00:00,Fog,9.73,0.09,Day,37.571034,-101.044108,NC
3,2022-08-19 14:00:00,Cloudy,1.8,0.03,Night,28.320261,-86.31698,FL
4,2022-08-19 15:00:00,Cloudy,5.9,0.65,Night,31.854238,-80.467355,TX
1,2022-08-19 16:00:00,Snow,8.08,0.15,Night,37.543824,-91.801497,PA
2,2022-08-19 17:00:00,Snow,5.49,1.61,Night,48.907096,-87.093763,PA
1,2022-08-19 18:00:00,Clear,1.37,1.99,Night,33.743017,-112.401852,GA
2,2022-08-19 19:00:00,Thunderstorm,6.04,0.12,Night,28.763826,-90.030726,IL
1,2022-08-19 20:00:00,Rain,6.31,0.87,Night,36.929597,-97.832017,OH
2,2022-08-19 21:00:00,Fog,7.42,0.05,Night,32.444473,-99.744881,GA
2,2022-08-19 22:00:00,Snow,7.73,0.27,Day,38.583204,-100.79137,NC
2,2022-08-19 23:00:00,Fog,7.82,0.65,Night,36.201047,-106.655482,NY
2,2022-08-20 00:00:00,Thunderstorm,6.8,0.79,Day,41.547758,-106.985255,PA
2,2022-08-20 01:00:00,Thunderstorm,2.55,1.88,Night,46.942977,-83.717321,NY
2,2022-08-20 02:00:00,Cloudy,4.34,0.79,Night,29.812344,-92.089814,NC
2,2022-08-20 03:00:00,Rain,7.87,0.99,Night,44.708322,-123.232826,TX
2,2022-08-20 04:00:00,Clear,9.56,0.49,Night,47.782377,-122.137011,GA
2,2022-08-20 05:00:00,Fog,1.25,0.0,Day,33.966632,-91.362979,OH
1,2022-08-20 06:00:00,Rain,5.59,1.8,Day,27.727905,-75.069275,OH
3,2022-08-20 07:00:00,Clear,3.47,0.16,Day,44.725868,-122.405309,GA
2,2022-08-20 08:00:00,Fog,2.64,1.93,Day,41.826299,-95.074791,CA
3,2022-08-20 09:00:00,Rain,5.31,0.26,Day,30.105093,-74.783013,CA
2,2022-08-20 10:00:00,Snow,6.26,1.21,Day,35.685366,-124.737569,OH
2,2022-08-20 11:00:00,Fog,0.59,2.0,Night,38.871813,-108.728159,TX
1,2022-08-20 12:00:00,Rain,7.91,0.28,Night,29.076498,-70.724707,NY
4,2022-08-20 13:00:00,Thunderstorm,8.29,0.85,Day,42.157908,-120.193292,IL
4,2022-08-20 14:00:00,Clear,9.67,1.56,Day,41.557186,-89.187208,PA
1,2022-08-20 15:00:00,Rain,2.22,0.06,Day,46.291039,-95.064482,PA
3,2022-08-20 16:00:00,Snow,6.15,1.38,Night,38.614551,-116.050918,IL
4,2022-08-20 17:00:00,Fog,4.55,0.16,Night,38.783513,-122.493266,MI
1,2022-08-20 18:00:00,Fog,3.68,0.47,Night,39.865297,-95.347361,OH
1,2022-08-20 19:00:00,Fog,5.87,0.32,Night,31.570798,-81.627319,TX
4,2022-08-20 20:00:00,Snow,7.93,1.81,Night,43.20654,-114.542676,NY
3,2022-08-20 21:00:00,Clear,0.72,0.36,Day,40.899982,-84.21213,OH
1,2022-08-20 22:00:00,Fog,9.71,0.08,Night,45.139495,-92.763385,PA
2,2022-08-20 23:00:00,Clear,8.19,1.18,Day,43.446064,-103.887061,MI
3,2022-08-21 00:00:00,Rain,7.64,0.69,Night,40.325734,-85.798601,NC
3,2022-08-21 01:00:00,Thunderstorm,7.72,0.81,Day,28.861412,-113.67337,IL
4,2022-08-21 02:00:00,Thunderstorm,4.2,0.24,Night,47.059536,-98.041052,NY
4,2022-08-21 03:00:00,Clear,7.64,1.5,Night,33.813092,-92.591006,MI
2,2022-08-21 04:00:00,Clear,4.17,1.2,Night,48.143166,-97.936963,NY
1,2022-08-21 05:00:00,Thunderstorm,9.04,0.73,Night,34.644899,-101.547419,FL
4,2022-08-21 06:00:00,Fog,2.18,0.34,Night,28.502519,-81.286095,IL
4,2022-08-21 07:00:00,Cloudy,3.28,1.19,Day,46.236154,-86.290043,GA
3,2022-08-21 08:00:00,Cloudy,5.74,1.56,Night,44.08141,-87.271737,CA
4,2022-08-21 09:00:00,Snow,3.53,0.62,Night,43.871105,-72.383762,TX
4,2022-08-21 10:00:00,Thunderstorm,4.53,0.05,Night,27.145858,-66.383461,NY
4,2022-08-21 11:00:00,Thunderstorm,5.18,0.43,Night,46.102716,-91.534933,OH
4,2022-08-21 12:00:00,Snow,8.64,1.36,Night,39.313615,-104.452195,TX
3,2022-08-21 13:00:00,Cloudy,5.47,1.98,Night,36.288538,-79.046354,MI
2,2022-08-21 14:00:00,Rain,3.94,0.03,Night,46.916119,-116.616155,GA
2,2022-08-21 15:00:00,Fog,2.85,0.61,Night,40.984992,-94.738359,FL
1,2022-08-21 16:00:00,Fog,4.38,0.12,Night,28.19274,-94.054,TX
4,2022-08-21 17:00:00,Rain,5.4,0.63,Day,37.468892,-66.975396,OH
3,2022-08-21 18:00:00,Rain,7.59,0.81,Day,40.278798,-66.530598,MI
1,2022-08-21 19:00:00,Cloudy,1.65,1.84,Night,46.565217,-77.846366,NC
1,2022-08-21 20:00:00,Snow,2.61,0.16,Night,31.717458,-97.092074,NY
2,2022-08-21 21:00:00,Rain,4.11,1.55,Night,44.061613,-92.713678,TX
3,2022-08-21 22:00:00,Snow,3.92,0.79,Night,44.19551,-106.135244,NC
3,2022-08-21 23:00:00,Clear,4.22,1.62,Night,28.073188,-76.039103,MI
3,2022-08-22 00:00:00,Fog,8.04,1.03,Day,25.413596,-80.953775,PA
2,2022-08-22 01:00:00,Cloudy,3.58,0.08,Night,38.953833,-79.485908,MI
2,2022-08-22 02:00:00,Fog,5.27,1.89,Day,43.947493,-116.818096,OH
2,2022-08-22 03:00:00,Cloudy,6.43,0.17,Night,38.30634,-101.480596,MI
2,2022-08-22 04:00:00,Clear,2.71,1.2,Night,44.52034,-93.29625,PA
2,2022-08-22 05:00:00,Fog,7.33,1.76,Night,39.935275,-117.64518,PA
4,2022-08-22 06:00:00,Clear,5.7,0.16,Night,40.679017,-103.251241,IL
4,2022-08-22 07:00:00,Cloudy,4.74,1.11,Day,25.675706,-119.841481,PA
3,2022-08-22 08:00:00,Rain,8.19,1.65,Day,27.126357,-68.428368,GA
1,2022-08-22 09:00:00,Fog,2.81,1.97,Day,42.400711,-80.675464,NY
3,2022-08-22 10:00:00,Clear,8.89,1.45,Day,43.308239,-88.375861,FL
